Kernel Name,Kernel Size,Section,Metric Name,Metric Unit,Value
ft_sgemm_tall,8192.0,speed_of_light,Compute (SM) Throughput,%,45.61
ft_sgemm_tall,8192.0,launch_statistics,Block Size,,128
ft_sgemm_tall,8192.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_tall,8192.0,launch_statistics,Grid Size,,16384
ft_sgemm_tall,8192.0,launch_statistics,Registers Per Thread,register/thread,95
ft_sgemm_tall,8192.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_tall,8192.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_tall,8192.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_tall,8192.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,10.24
ft_sgemm_tall,8192.0,launch_statistics,# SMs,SM,8
ft_sgemm_tall,8192.0,launch_statistics,Threads,thread,2097152
ft_sgemm_tall,8192.0,launch_statistics,Uses Green Context,,0
ft_sgemm_tall,8192.0,launch_statistics,Waves Per SM,,409.60
ft_sgemm_tall,8192.0,occupancy,Block Limit SM,block,16
ft_sgemm_tall,8192.0,occupancy,Block Limit Registers,block,5
ft_sgemm_tall,8192.0,occupancy,Block Limit Shared Mem,block,9
ft_sgemm_tall,8192.0,occupancy,Block Limit Warps,block,12
ft_sgemm_tall,8192.0,occupancy,Theoretical Active Warps per SM,warp,20
ft_sgemm_tall,8192.0,occupancy,Theoretical Occupancy,%,41.67
ft_sgemm_tall,8192.0,occupancy,Achieved Occupancy,%,41.64
ft_sgemm_tall,8192.0,occupancy,Achieved Active Warps Per SM,warp,19.99
ft_sgemm_tall,8192.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,1926670158
ft_sgemm_tall,8192.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,15413498352
ft_sgemm_tall,8192.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,1840115944.25
ft_sgemm_tall,8192.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,7706715844
ft_sgemm_tall,8192.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,1926670158
ft_sgemm_tall,8192.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,15413498352
ft_sgemm_tall,8192.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,1926689367.25
ft_sgemm_tall,8192.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,61653993408
ft_sgemm_wide,1024.0,speed_of_light,SM Frequency,Mhz,306.00
ft_sgemm_wide,1024.0,speed_of_light,Elapsed Cycles,cycle,2716993
ft_sgemm_wide,1024.0,speed_of_light,Memory Throughput,%,90.97
ft_sgemm_wide,1024.0,speed_of_light,Duration,s,0.00888
ft_sgemm_wide,1024.0,speed_of_light,L1/TEX Cache Throughput,%,91.10
ft_sgemm_wide,1024.0,speed_of_light,L2 Cache Throughput,%,26.06
ft_sgemm_wide,1024.0,speed_of_light,SM Active Cycles,cycle,2702955.38
ft_sgemm_wide,1024.0,speed_of_light,Compute (SM) Throughput,%,64.15
ft_sgemm_wide,1024.0,launch_statistics,Block Size,,128
ft_sgemm_wide,1024.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_wide,1024.0,launch_statistics,Grid Size,,256
ft_sgemm_wide,1024.0,launch_statistics,Registers Per Thread,register/thread,90
ft_sgemm_wide,1024.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_wide,1024.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_wide,1024.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_wide,1024.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,10.24
ft_sgemm_wide,1024.0,launch_statistics,# SMs,SM,8
ft_sgemm_wide,1024.0,launch_statistics,Threads,thread,32768
ft_sgemm_wide,1024.0,launch_statistics,Uses Green Context,,0
ft_sgemm_wide,1024.0,launch_statistics,Waves Per SM,,6.40
ft_sgemm_wide,1024.0,occupancy,Block Limit SM,block,16
ft_sgemm_wide,1024.0,occupancy,Block Limit Registers,block,5
ft_sgemm_wide,1024.0,occupancy,Block Limit Shared Mem,block,9
ft_sgemm_wide,1024.0,occupancy,Block Limit Warps,block,12
ft_sgemm_wide,1024.0,occupancy,Theoretical Active Warps per SM,warp,20
ft_sgemm_wide,1024.0,occupancy,Theoretical Occupancy,%,41.67
ft_sgemm_wide,1024.0,occupancy,Achieved Occupancy,%,40.17
ft_sgemm_wide,1024.0,occupancy,Achieved Active Warps Per SM,warp,19.28
ft_sgemm_wide,1024.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,2702955.38
ft_sgemm_wide,1024.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,21654408
ft_sgemm_wide,1024.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,2682043
ft_sgemm_wide,1024.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,10867952
ft_sgemm_wide,1024.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,2702955.38
ft_sgemm_wide,1024.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,21654408
ft_sgemm_wide,1024.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,2702694.19
ft_sgemm_wide,1024.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,86617632
ft_sgemm_wide,2048.0,speed_of_light,SM Frequency,Mhz,306.00
ft_sgemm_wide,2048.0,speed_of_light,Elapsed Cycles,cycle,21492106
ft_sgemm_wide,2048.0,speed_of_light,Memory Throughput,%,91.62
ft_sgemm_wide,2048.0,speed_of_light,Duration,s,0.07024
ft_sgemm_wide,2048.0,speed_of_light,L1/TEX Cache Throughput,%,91.89
ft_sgemm_wide,2048.0,speed_of_light,L2 Cache Throughput,%,26.83
ft_sgemm_wide,2048.0,speed_of_light,SM Active Cycles,cycle,21458531.88
ft_sgemm_wide,2048.0,speed_of_light,Compute (SM) Throughput,%,64.48
ft_sgemm_wide,2048.0,launch_statistics,Block Size,,128
ft_sgemm_wide,2048.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_wide,2048.0,launch_statistics,Grid Size,,1024
ft_sgemm_wide,2048.0,launch_statistics,Registers Per Thread,register/thread,90
ft_sgemm_wide,2048.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_wide,2048.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_wide,2048.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_wide,2048.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,10.24
ft_sgemm_wide,2048.0,launch_statistics,# SMs,SM,8
ft_sgemm_wide,2048.0,launch_statistics,Threads,thread,131072
ft_sgemm_wide,2048.0,launch_statistics,Uses Green Context,,0
ft_sgemm_wide,2048.0,launch_statistics,Waves Per SM,,25.60
ft_sgemm_wide,2048.0,occupancy,Block Limit SM,block,16
ft_sgemm_wide,2048.0,occupancy,Block Limit Registers,block,5
ft_sgemm_wide,2048.0,occupancy,Block Limit Shared Mem,block,9
ft_sgemm_wide,2048.0,occupancy,Block Limit Warps,block,12
ft_sgemm_wide,2048.0,occupancy,Theoretical Active Warps per SM,warp,20
ft_sgemm_wide,2048.0,occupancy,Theoretical Occupancy,%,41.67
ft_sgemm_wide,2048.0,occupancy,Achieved Occupancy,%,41.29
ft_sgemm_wide,2048.0,occupancy,Achieved Active Warps Per SM,warp,19.82
ft_sgemm_wide,2048.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,21458531.88
ft_sgemm_wide,2048.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,172162464
ft_sgemm_wide,2048.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,21321697.50
ft_sgemm_wide,2048.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,85968436
ft_sgemm_wide,2048.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,21458531.88
ft_sgemm_wide,2048.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,172162464
ft_sgemm_wide,2048.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,21489545.25
ft_sgemm_wide,2048.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,688649856
ft_sgemm_wide,3072.0,speed_of_light,SM Frequency,Mhz,306.00
ft_sgemm_wide,3072.0,speed_of_light,Elapsed Cycles,cycle,70565891
ft_sgemm_wide,3072.0,speed_of_light,Memory Throughput,%,91.72
ft_sgemm_wide,3072.0,speed_of_light,Duration,s,0.23061
ft_sgemm_wide,3072.0,speed_of_light,L1/TEX Cache Throughput,%,91.91
ft_sgemm_wide,3072.0,speed_of_light,L2 Cache Throughput,%,27.45
ft_sgemm_wide,3072.0,speed_of_light,SM Active Cycles,cycle,70519453.38
ft_sgemm_wide,3072.0,speed_of_light,Compute (SM) Throughput,%,65.52
ft_sgemm_wide,3072.0,launch_statistics,Block Size,,128
ft_sgemm_wide,3072.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_wide,3072.0,launch_statistics,Grid Size,,2304
ft_sgemm_wide,3072.0,launch_statistics,Registers Per Thread,register/thread,90
ft_sgemm_wide,3072.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_wide,3072.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_wide,3072.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_wide,3072.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,10.24
ft_sgemm_wide,3072.0,launch_statistics,# SMs,SM,8
ft_sgemm_wide,3072.0,launch_statistics,Threads,thread,294912
ft_sgemm_wide,3072.0,launch_statistics,Uses Green Context,,0
ft_sgemm_wide,3072.0,launch_statistics,Waves Per SM,,57.60
ft_sgemm_wide,3072.0,occupancy,Block Limit SM,block,16
ft_sgemm_wide,3072.0,occupancy,Block Limit Registers,block,5
ft_sgemm_wide,3072.0,occupancy,Block Limit Shared Mem,block,9
ft_sgemm_wide,3072.0,occupancy,Block Limit Warps,block,12
ft_sgemm_wide,3072.0,occupancy,Theoretical Active Warps per SM,warp,20
ft_sgemm_wide,3072.0,occupancy,Theoretical Occupancy,%,41.67
ft_sgemm_wide,3072.0,occupancy,Achieved Occupancy,%,41.49
ft_sgemm_wide,3072.0,occupancy,Achieved Active Warps Per SM,warp,19.92
ft_sgemm_wide,3072.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,70519453.38
ft_sgemm_wide,3072.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,565307624
ft_sgemm_wide,3072.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,70155393.75
ft_sgemm_wide,3072.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,282263560
ft_sgemm_wide,3072.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,70519453.38
ft_sgemm_wide,3072.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,565307624
ft_sgemm_wide,3072.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,70650243.84
ft_sgemm_wide,3072.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,2261230496
ft_sgemm_wide,4096.0,speed_of_light,SM Frequency,Mhz,406.52
ft_sgemm_wide,4096.0,speed_of_light,Elapsed Cycles,cycle,171530155
ft_sgemm_wide,4096.0,speed_of_light,Memory Throughput,%,91.77
ft_sgemm_wide,4096.0,speed_of_light,Duration,s,0.42195
ft_sgemm_wide,4096.0,speed_of_light,L1/TEX Cache Throughput,%,91.78
ft_sgemm_wide,4096.0,speed_of_light,L2 Cache Throughput,%,26.66
ft_sgemm_wide,4096.0,speed_of_light,SM Active Cycles,cycle,171353984.50
ft_sgemm_wide,4096.0,speed_of_light,Compute (SM) Throughput,%,64.65
ft_sgemm_wide,4096.0,launch_statistics,Block Size,,128
ft_sgemm_wide,4096.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_wide,4096.0,launch_statistics,Grid Size,,4096
ft_sgemm_wide,4096.0,launch_statistics,Registers Per Thread,register/thread,90
ft_sgemm_wide,4096.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_wide,4096.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_wide,4096.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_wide,4096.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,10.24
ft_sgemm_wide,4096.0,launch_statistics,# SMs,SM,8
ft_sgemm_wide,4096.0,launch_statistics,Threads,thread,524288
ft_sgemm_wide,4096.0,launch_statistics,Uses Green Context,,0
ft_sgemm_wide,4096.0,launch_statistics,Waves Per SM,,102.40
ft_sgemm_wide,4096.0,occupancy,Block Limit SM,block,16
ft_sgemm_wide,4096.0,occupancy,Block Limit Registers,block,5
ft_sgemm_wide,4096.0,occupancy,Block Limit Shared Mem,block,9
ft_sgemm_wide,4096.0,occupancy,Block Limit Warps,block,12
ft_sgemm_wide,4096.0,occupancy,Theoretical Active Warps per SM,warp,20
ft_sgemm_wide,4096.0,occupancy,Theoretical Occupancy,%,41.67
ft_sgemm_wide,4096.0,occupancy,Achieved Occupancy,%,41.57
ft_sgemm_wide,4096.0,occupancy,Achieved Active Warps Per SM,warp,19.95
ft_sgemm_wide,4096.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,171353984.50
ft_sgemm_wide,4096.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,1370979816
ft_sgemm_wide,4096.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,170124296
ft_sgemm_wide,4096.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,686120712
ft_sgemm_wide,4096.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,171353984.50
ft_sgemm_wide,4096.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,1370979816
ft_sgemm_wide,4096.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,171372301.41
ft_sgemm_wide,4096.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,5483919264
ft_sgemm_wide,5120.0,speed_of_light,SM Frequency,Mhz,408.00
ft_sgemm_wide,5120.0,speed_of_light,Elapsed Cycles,cycle,341107124
ft_sgemm_wide,5120.0,speed_of_light,Memory Throughput,%,91.78
ft_sgemm_wide,5120.0,speed_of_light,Duration,s,0.83605
ft_sgemm_wide,5120.0,speed_of_light,L1/TEX Cache Throughput,%,91.78
ft_sgemm_wide,5120.0,speed_of_light,L2 Cache Throughput,%,26.08
ft_sgemm_wide,5120.0,speed_of_light,SM Active Cycles,cycle,341108298.38
ft_sgemm_wide,5120.0,speed_of_light,Compute (SM) Throughput,%,63.93
ft_sgemm_wide,5120.0,launch_statistics,Block Size,,128
ft_sgemm_wide,5120.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_wide,5120.0,launch_statistics,Grid Size,,6400
ft_sgemm_wide,5120.0,launch_statistics,Registers Per Thread,register/thread,90
ft_sgemm_wide,5120.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_wide,5120.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_wide,5120.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_wide,5120.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,10.24
ft_sgemm_wide,5120.0,launch_statistics,# SMs,SM,8
ft_sgemm_wide,5120.0,launch_statistics,Threads,thread,819200
ft_sgemm_wide,5120.0,launch_statistics,Uses Green Context,,0
ft_sgemm_wide,5120.0,launch_statistics,Waves Per SM,,160
ft_sgemm_wide,5120.0,occupancy,Block Limit SM,block,16
ft_sgemm_wide,5120.0,occupancy,Block Limit Registers,block,5
ft_sgemm_wide,5120.0,occupancy,Block Limit Shared Mem,block,9
ft_sgemm_wide,5120.0,occupancy,Block Limit Warps,block,12
ft_sgemm_wide,5120.0,occupancy,Theoretical Active Warps per SM,warp,20
ft_sgemm_wide,5120.0,occupancy,Theoretical Occupancy,%,41.67
ft_sgemm_wide,5120.0,occupancy,Achieved Occupancy,%,41.60
ft_sgemm_wide,5120.0,occupancy,Achieved Active Warps Per SM,warp,19.97
ft_sgemm_wide,5120.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,341108298.38
ft_sgemm_wide,5120.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,2728960304
ft_sgemm_wide,5120.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,337611576.75
ft_sgemm_wide,5120.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,1364428488
ft_sgemm_wide,5120.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,341108298.38
ft_sgemm_wide,5120.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,2728960304
ft_sgemm_wide,5120.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,341099576.94
ft_sgemm_wide,5120.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,10915841216
ft_sgemm_wide,6144.0,speed_of_light,SM Frequency,Mhz,408.00
ft_sgemm_wide,6144.0,speed_of_light,Elapsed Cycles,cycle,587189959
ft_sgemm_wide,6144.0,speed_of_light,Memory Throughput,%,87.69
ft_sgemm_wide,6144.0,speed_of_light,Duration,s,1.44
ft_sgemm_wide,6144.0,speed_of_light,L1/TEX Cache Throughput,%,87.70
ft_sgemm_wide,6144.0,speed_of_light,L2 Cache Throughput,%,22.13
ft_sgemm_wide,6144.0,speed_of_light,SM Active Cycles,cycle,586993376.12
ft_sgemm_wide,6144.0,speed_of_light,Compute (SM) Throughput,%,62.90
ft_sgemm_wide,6144.0,launch_statistics,Block Size,,128
ft_sgemm_wide,6144.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_wide,6144.0,launch_statistics,Grid Size,,9216
ft_sgemm_wide,6144.0,launch_statistics,Registers Per Thread,register/thread,90
ft_sgemm_wide,6144.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_wide,6144.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_wide,6144.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_wide,6144.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,10.24
ft_sgemm_wide,6144.0,launch_statistics,# SMs,SM,8
ft_sgemm_wide,6144.0,launch_statistics,Threads,thread,1179648
ft_sgemm_wide,6144.0,launch_statistics,Uses Green Context,,0
ft_sgemm_wide,6144.0,launch_statistics,Waves Per SM,,230.40
ft_sgemm_wide,6144.0,occupancy,Block Limit SM,block,16
ft_sgemm_wide,6144.0,occupancy,Block Limit Registers,block,5
ft_sgemm_wide,6144.0,occupancy,Block Limit Shared Mem,block,9
ft_sgemm_wide,6144.0,occupancy,Block Limit Warps,block,12
ft_sgemm_wide,6144.0,occupancy,Theoretical Active Warps per SM,warp,20
ft_sgemm_wide,6144.0,occupancy,Theoretical Occupancy,%,41.67
ft_sgemm_wide,6144.0,occupancy,Achieved Occupancy,%,41.60
ft_sgemm_wide,6144.0,occupancy,Achieved Active Warps Per SM,warp,19.97
ft_sgemm_wide,6144.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,586993376.12
ft_sgemm_wide,6144.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,4696004936
ft_sgemm_wide,6144.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,516939522.25
ft_sgemm_wide,6144.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,2348759812
ft_sgemm_wide,6144.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,586993376.12
ft_sgemm_wide,6144.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,4696004936
ft_sgemm_wide,6144.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,587004053.81
ft_sgemm_wide,6144.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,18784019744
ft_sgemm_wide,7168.0,speed_of_light,SM Frequency,Mhz,276.46
ft_sgemm_wide,7168.0,speed_of_light,Elapsed Cycles,cycle,907940393
ft_sgemm_wide,7168.0,speed_of_light,Memory Throughput,%,90.56
ft_sgemm_wide,7168.0,speed_of_light,Duration,s,3.28
ft_sgemm_wide,7168.0,speed_of_light,L1/TEX Cache Throughput,%,90.73
ft_sgemm_wide,7168.0,speed_of_light,L2 Cache Throughput,%,26.26
ft_sgemm_wide,7168.0,speed_of_light,SM Active Cycles,cycle,905855968.62
ft_sgemm_wide,7168.0,speed_of_light,Compute (SM) Throughput,%,64.73
ft_sgemm_wide,7168.0,launch_statistics,Block Size,,128
ft_sgemm_wide,7168.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_wide,7168.0,launch_statistics,Grid Size,,12544
ft_sgemm_wide,7168.0,launch_statistics,Registers Per Thread,register/thread,90
ft_sgemm_wide,7168.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_wide,7168.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_wide,7168.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_wide,7168.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,10.24
ft_sgemm_wide,7168.0,launch_statistics,# SMs,SM,8
ft_sgemm_wide,7168.0,launch_statistics,Threads,thread,1605632
ft_sgemm_wide,7168.0,launch_statistics,Uses Green Context,,0
ft_sgemm_wide,7168.0,launch_statistics,Waves Per SM,,313.60
ft_sgemm_wide,7168.0,occupancy,Block Limit SM,block,16
ft_sgemm_wide,7168.0,occupancy,Block Limit Registers,block,5
ft_sgemm_wide,7168.0,occupancy,Block Limit Shared Mem,block,9
ft_sgemm_wide,7168.0,occupancy,Block Limit Warps,block,12
ft_sgemm_wide,7168.0,occupancy,Theoretical Active Warps per SM,warp,20
ft_sgemm_wide,7168.0,occupancy,Theoretical Occupancy,%,41.67
ft_sgemm_wide,7168.0,occupancy,Achieved Occupancy,%,41.63
ft_sgemm_wide,7168.0,occupancy,Achieved Active Warps Per SM,warp,19.98
ft_sgemm_wide,7168.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,905855968.62
ft_sgemm_wide,7168.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,7260516472
ft_sgemm_wide,7168.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,834122094.50
ft_sgemm_wide,7168.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,3631761488
ft_sgemm_wide,7168.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,905855968.62
ft_sgemm_wide,7168.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,7260516472
ft_sgemm_wide,7168.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,907894295.47
ft_sgemm_wide,7168.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,29042065888
ft_sgemm_wide,8192.0,speed_of_light,SM Frequency,Mhz,407.81
ft_sgemm_wide,8192.0,speed_of_light,Elapsed Cycles,cycle,1347056284
ft_sgemm_wide,8192.0,speed_of_light,Memory Throughput,%,90.48
ft_sgemm_wide,8192.0,speed_of_light,Duration,s,3.30
ft_sgemm_wide,8192.0,speed_of_light,L1/TEX Cache Throughput,%,90.51
ft_sgemm_wide,8192.0,speed_of_light,L2 Cache Throughput,%,26.97
ft_sgemm_wide,8192.0,speed_of_light,SM Active Cycles,cycle,1346636455.12
ft_sgemm_wide,8192.0,speed_of_light,Compute (SM) Throughput,%,64.92
ft_sgemm_wide,8192.0,launch_statistics,Block Size,,128
ft_sgemm_wide,8192.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_wide,8192.0,launch_statistics,Grid Size,,16384
ft_sgemm_wide,8192.0,launch_statistics,Registers Per Thread,register/thread,90
ft_sgemm_wide,8192.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_wide,8192.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_wide,8192.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_wide,8192.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,10.24
ft_sgemm_wide,8192.0,launch_statistics,# SMs,SM,8
ft_sgemm_wide,8192.0,launch_statistics,Threads,thread,2097152
ft_sgemm_wide,8192.0,launch_statistics,Uses Green Context,,0
ft_sgemm_wide,8192.0,launch_statistics,Waves Per SM,,409.60
ft_sgemm_wide,8192.0,occupancy,Block Limit SM,block,16
ft_sgemm_wide,8192.0,occupancy,Block Limit Registers,block,5
ft_sgemm_wide,8192.0,occupancy,Block Limit Shared Mem,block,9
ft_sgemm_wide,8192.0,occupancy,Block Limit Warps,block,12
ft_sgemm_wide,8192.0,occupancy,Theoretical Active Warps per SM,warp,20
ft_sgemm_wide,8192.0,occupancy,Theoretical Occupancy,%,41.67
ft_sgemm_wide,8192.0,occupancy,Achieved Occupancy,%,41.64
ft_sgemm_wide,8192.0,occupancy,Achieved Active Warps Per SM,warp,19.99
ft_sgemm_wide,8192.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,1346636455.12
ft_sgemm_wide,8192.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,10776384168
ft_sgemm_wide,8192.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,1323029282.75
ft_sgemm_wide,8192.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,5388225112
ft_sgemm_wide,8192.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,1346636455.12
ft_sgemm_wide,8192.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,10776384168
ft_sgemm_wide,8192.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,1346898677.78
ft_sgemm_wide,8192.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,43105536672
ft_sgemm_huge,1024.0,speed_of_light,SM Frequency,Mhz,305.99
ft_sgemm_huge,1024.0,speed_of_light,Elapsed Cycles,cycle,1953249
ft_sgemm_huge,1024.0,speed_of_light,Memory Throughput,%,60.70
ft_sgemm_huge,1024.0,speed_of_light,Duration,s,0.00638
ft_sgemm_huge,1024.0,speed_of_light,L1/TEX Cache Throughput,%,60.80
ft_sgemm_huge,1024.0,speed_of_light,L2 Cache Throughput,%,21.85
ft_sgemm_huge,1024.0,speed_of_light,SM Active Cycles,cycle,1947803.50
ft_sgemm_huge,1024.0,speed_of_light,Compute (SM) Throughput,%,69.67
ft_sgemm_huge,1024.0,launch_statistics,Block Size,,256
ft_sgemm_huge,1024.0,launch_statistics,Function Cache Configuration,,CachePreferNone
ft_sgemm_huge,1024.0,launch_statistics,Grid Size,,64
ft_sgemm_huge,1024.0,launch_statistics,Registers Per Thread,register/thread,127
ft_sgemm_huge,1024.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
ft_sgemm_huge,1024.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
ft_sgemm_huge,1024.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
ft_sgemm_huge,1024.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
ft_sgemm_huge,1024.0,launch_statistics,# SMs,SM,8
ft_sgemm_huge,1024.0,launch_statistics,Threads,thread,16384
ft_sgemm_huge,1024.0,launch_statistics,Uses Green Context,,0
ft_sgemm_huge,1024.0,launch_statistics,Waves Per SM,,4
ft_sgemm_huge,1024.0,occupancy,Block Limit SM,block,16
